,isbn,count
113559,0679764100,0
113560,0679832602,1
113561,1588272443,1
113562,1853029300,1
113563,3451702525,1
113564,3492237363,0
113565,3596803519,1
113566,3596803713,1
113567,031037202X,1
113568,0595139183,1
113569,0140547126,0
113570,015230214X,1
113571,031284882X,1
113572,0395486580,1
113573,0395506514,1
113574,0395870828,1
113575,0395919118,1
113576,0399514902,1
113577,0533108039,1
113578,0684862344,0
113579,081490890X,1
113580,0849952379,1
113581,0887081207,1
113582,0891099468,1
113583,1562824090,0
113584,9129590647,1
113585,0060011610,1
113586,0151527296,1
113587,030680736X,1
113588,0312209401,0
113589,0393314537,1
113590,0609603256,1
113591,0684800330,1
113592,0684814838,1
113593,0688167527,0
113594,0743203135,1
113595,0743406524,1
113596,0789457105,1
113597,0971167303,1
113598,1569553068,0
113599,1852309415,1
113600,0441436757,1
113601,0491033516,1
113602,1563526298,2
113603,0006374603,1
113604,2259192823,2
113605,3407782403,0
113606,0380723344,2
113607,0440217687,2
113608,059042193X,3
113609,1570610134,1
113610,0385321589,0
113611,0130570923,1
113612,0156002140,2
113613,0156621657,1
113614,0201719347,0
113615,0394170024,1
113616,0399140034,1
113617,0465049052,2
113618,0596001088,4
113619,0671695762,0
113620,0762402016,2
113621,0789718510,1
113622,0898860210,1
113623,0898864275,0
113624,0898865409,1
113625,0930410416,1
113626,1559634634,1
113627,1857546849,1
113628,0312872720,0
113629,0316215937,1
113630,0385321899,1
113631,0964666405,1
113632,0451525051,1
113633,0345305221,0
113634,0373292414,2
113635,0028610903,1
113636,0947214240,1
113637,1875989285,2
113638,1896356052,1
113639,1583224823,1
113640,1885394004,0
113641,0373256442,1
113642,0553484060,1
113643,0747257566,1
113644,8420530654,1
113645,0140430121,0
113646,0886877660,1
113647,0316117439,2
113648,0399148833,1
113649,0446517283,0
113650,0446603619,1
113651,0553154850,2
113652,087406273X,1
113653,0874064201,0
113654,0914984519,1
113655,1575665875,2
113656,9500286270,1
113657,0440227364,1
113658,0671720325,2
113659,0679891285,1
113660,091847762X,0
113661,0140367527,1
113662,0451148533,1
113663,0916366669,1
113664,2290302759,1
113665,0451127374,0
113666,0375433449,1
113667,0385338600,2
113668,0743262433,1
113669,1860466192,0
113670,0440213312,1
113671,0425178560,1
113672,1576734153,1
113673,0380976943,1
113674,0373708645,0
113675,0679763759,1
113676,0061040932,1
113677,0840748957,1
113678,0971078653,1
113679,1565049241,0
113680,0805423435,1
113681,0670834351,1
113682,0822515911,2
113683,0452277051,2
113684,1568843887,1
113685,0963056611,1
113686,1573241725,1
113687,1853262986,1
113688,0060390859,1
113689,0440506611,1
113690,0866119620,2
113691,0866119884,1
113692,093729537X,1
113693,0937295493,1
113694,0962118516,1
113695,0865475776,1
113696,0965064794,1
113697,0448409526,1
113698,0451408993,2
113699,0590422766,0
113700,0689841272,1
113701,020109312X,1
113702,0151700958,1
113703,0425183858,1
113704,0671890271,0
113705,0340780118,1
113706,0449225518,1
113707,0397301103,1
113708,0307107736,1
113709,0312964897,2
113710,0373225784,1
113711,0373482639,1
113712,0385310250,0
113713,0553236903,1
113714,0553579657,1
113715,0671780565,1
113716,0821757563,1
113717,1840240024,0
113718,0194216403,1
113719,0226509559,1
113720,0316514721,1
113721,0399505253,2
113722,0440500699,1
113723,080662499X,1
113724,0848706978,1
113725,1557041768,1
113726,1586681419,1
113727,1888763000,1
113728,3765518018,1
113729,8423918068,0
113730,8423918203,1
113731,8423918319,1
113732,8423918378,1
113733,8423918416,1
113734,8423918580,0
113735,8423918610,1
113736,842391870X,1
113737,8423919560,2
113738,8471543087,0
113739,8471544032,1
113740,8471544261,1
113741,8471544458,1
113742,8471545691,1
113743,8471547244,0
113744,8473392256,1
113745,8475072291,1
113746,8485134702,1
113747,0752261991,1
113748,2253149977,0
113749,0048200301,1
113750,0312242611,2
113751,0525483241,1
113752,8401461766,0
113753,9025467083,1
113754,1590560469,1
113755,1932557008,1
113756,0440585732,1
113757,0915408120,0
113758,0446365181,1
113759,0020583516,3
113760,0028638670,1
113761,0373520476,1
113762,0445210443,1
113763,0812532120,1
113764,3100302028,1
113765,3100328043,1
113766,3354005157,1
113767,0805057862,1
113768,2070370364,0
113769,2277301655,1
113770,2742731679,1
113771,0515130850,2
113772,0786707372,0
113773,067978361X,2
113774,3548602908,1
113775,844068018X,1
113776,9500819333,0
113777,9501509869,1
113778,9501510433,1
113779,9502801709,1
113780,9561312557,1
113781,9562841359,0
113782,0821739905,1
113783,0743227530,1
113784,0062514822,1
113785,0671785400,1
113786,074344289X,0
113787,8322319851,1
113788,0684846489,1
113789,0192834398,1
113790,1582430624,1
113791,0316650048,1
113792,0872863107,1
113793,3499231182,1
113794,2882501315,1
113795,0892960574,0
113796,344245493X,1
113797,042516733X,1
113798,0812534328,1
113799,0670834386,1
113800,0785212035,0
113801,0849928745,1
113802,0960087621,1
113803,0553239767,3
113804,0821727141,1
113805,052594401X,1
113806,1552780910,1
113807,0961475420,0
113808,3746619351,1
113809,3825220753,1
113810,0671670476,1
113811,0689838638,1
113812,0689846703,0
113813,069811955X,1
113814,0836218078,2
113815,0836268229,1
113816,3407788169,1
113817,3423620331,1
113818,3518398709,2
113819,3789106976,1
113820,0060934468,1
113821,0140290117,1
113822,0374518998,1
113823,0394430107,0
113824,0679758488,1
113825,0747538182,1
113826,0805063757,1
113827,0853457204,1
113828,0896086852,0
113829,1400032202,1
113830,1559702117,1
113831,1560255625,2
113832,1859848435,0
113833,8878181447,1
113834,0953223914,1
113835,0452268559,1
113836,0409314285,1
113837,0421538104,0
113838,0421544600,1
113839,0698114027,1
113840,0590339842,1
113841,0020248717,1
113842,0312863373,1
113843,0312865767,1
113844,0345446674,1
113845,038526349X,1
113846,0385414242,0
113847,0575070978,2
113848,0586207643,1
113849,0671038990,1
113850,0736602399,0
113851,0736647694,1
113852,0743400011,1
113853,0743434722,1
113854,0743444701,1
113855,0743474465,0
113856,075510062X,2
113857,1592120539,2
113858,8473864166,0
113859,8473864182,1
113860,B000063VMD,1
113861,0590603817,1
113862,0711710538,1
113863,8423979776,1
113864,8435099776,2
113865,8478093281,1
113866,0140076190,1
113867,0207153116,1
113868,0394589947,2
113869,0451119908,0
113870,086318328X,2
113871,1568581696,1
113872,0340408545,1
113873,037311205X,0
113874,057119866X,1
113875,0595003508,1
113876,0704349396,1
113877,0888948204,1
113878,1582348278,0
113879,1852520248,1
113880,0563537299,2
113881,0452281474,2
113882,0917814088,1
113883,1573929948,1
113884,1591130808,1
113885,1862074410,0
113886,1893732290,1
113887,0439155312,1
113888,0786865970,1
113889,071713055X,1
113890,093389399X,0
113891,0933031033,1
113892,0399515755,1
113893,0553563483,1
113894,0812518985,1
113895,1560444525,0
113896,0140374965,2
113897,0843125276,1
113898,0966307887,1
113899,1565079205,0
113900,0394571088,1
113901,0333555813,1
113902,034064026X,1
113903,0871564378,1
113904,0028613406,0
113905,0399137610,1
113906,0671605224,1
113907,0689804091,1
113908,0876052693,1
113909,0876055528,0
113910,3150080088,1
113911,0385323840,3
113912,1883938783,0
113913,3442541042,1
113914,0312204094,1
113915,0517705869,2
113916,0786862181,0
113917,3423704802,1
113918,3608933522,1
113919,3770148762,1
113920,0020715609,1
113921,006065421X,0
113922,0060692995,1
113923,0060928263,1
113924,0140430903,1
113925,0385017332,1
113926,0385036434,0
113927,0393950395,1
113928,0451517628,1
113929,0452281334,1
113930,0517548291,1
113931,0517549867,0
113932,0553096052,1
113933,0553213849,1
113934,0595132820,1
113935,0671648780,1
113936,0671775480,1
113937,0679406018,1
113938,0679406859,1
113939,0684815303,1
113940,0759613206,0
113941,0761511121,1
113942,078710079X,1
113943,0800759117,1
113944,0803495110,1
113945,0803495129,0
113946,0810918684,1
113947,081541207X,1
113948,0821773836,2
113949,0887392202,1
113950,0895555425,1
113951,0910965579,1
113952,0911218319,1
113953,0964261006,0
113954,0967360706,1
113955,0971423008,1
113956,0971429642,1
113957,0971437009,1
113958,1563520095,1
113959,1563522284,2
113960,1582971943,1
113961,1589820061,1
113962,1589821017,1
113963,1589821122,1
113964,1591132991,1
113965,1889758361,0
113966,1893162680,1
113967,1932057056,2
113968,002010202X,1
113969,0027826902,0
113970,0060256559,1
113971,0345256107,1
113972,0871238179,1
113973,0300076754,1
113974,0735712026,1
113975,0735712506,1
113976,1565922824,1
113977,8501048771,1
113978,8571648379,0
113979,2742728783,1
113980,2890066614,1
113981,207041003X,1
113982,0673158993,1
113983,1573800589,1
113984,0449211282,3
113985,1592281478,0
113986,0785271503,1
113987,0553274791,1
113988,0385474210,2
113989,2070422054,0
113990,2253010316,1
113991,2253029858,3
113992,2879292697,0
113993,0802138195,1
113994,0375757775,1
113995,0393012441,1
113996,0803708645,1
113997,0029344301,0
113998,0394927230,1
113999,0446604151,1
114000,0517185970,1
114001,0553582844,1
114002,0671443275,2
114003,0805012087,1
114004,0843929588,1
114005,1570622329,0
114006,0064441296,2
114007,0064441407,1
114008,006444208X,1
114009,0140370072,0
114010,0140556834,1
114011,0192723707,2
114012,0307115968,1
114013,0316111643,1
114014,0316112461,1
114015,0316139262,1
114016,0448401789,1
114017,0448409577,0
114018,0525455787,1
114019,0553374389,1
114020,0590452479,1
114021,0679881174,1
114022,0679887180,1
114023,0689808534,1
114024,0689833873,1
114025,0881069949,1
114026,0898151155,1
114027,1562823620,1
114028,1563970910,1
114029,0140183922,1
114030,0140350284,0
114031,0786707666,1
114032,0689809875,1
114033,0374287678,1
114034,0911104801,1
114035,0937692115,1
114036,1565122305,1
114037,0689847033,1
114038,0440223369,1
114039,0816633703,0
114040,0966627245,1
114041,096662727X,1
114042,0140087680,1
114043,0312875444,1
114044,0743435923,2
114045,0812907582,1
114046,0743212614,1
114047,0786862661,0
114048,0786887036,1
114049,1570715610,3
114050,0759903921,0
114051,1931696810,1
114052,0446690732,1
114053,0440216508,1
114054,0758200641,1
114055,0760727813,0
114056,0140263500,2
114057,014015390X,1
114058,1582701024,1
114059,1557488177,1
114060,1570711518,1
114061,0745119239,1
114062,0575064765,1
114063,0888992637,0
114064,1930586574,1
114065,0812551206,2
114066,0451516621,1
114067,1579544266,1
114068,0385474318,1
114069,0399513450,1
114070,0844279854,1
114071,1402200277,0
114072,0373280033,1
114073,0807085588,1
114074,0425149374,2
114075,1878574353,1
114076,0312962576,1
114077,0688073603,2
114078,0963575279,0
114079,0671760068,1
114080,0393322238,2
114081,0060529288,1
114082,031220308X,0
114083,0307119262,1
114084,0307127907,1
114085,0307231062,1
114086,0307231879,1
114087,0345406958,0
114088,0373192916,1
114089,0373705956,1
114090,0394713729,1
114091,0394837029,1
114092,0440403901,0
114093,0471298646,2
114094,0505520273,1
114095,0553572253,1
114096,059003166X,0
114097,0590422448,1
114098,0590449982,1
114099,0671626701,1
114100,0671678981,1
114101,0679887512,0
114102,0757300553,1
114103,0785271767,1
114104,0821749390,1
114105,0840777728,1
114106,0849932327,0
114107,0891097317,1
114108,0929261518,1
114109,0929608313,1
114110,1565842847,1
114111,1890768014,0
114112,0312876254,1
114113,0963906259,1
114114,8426712266,1
114115,0670828327,2
114116,1585740128,1
114117,0807113484,1
114118,0028637763,1
114119,0138137676,0
114120,0205161588,1
114121,0345317645,1
114122,0380761882,1
114123,0399512578,1
114124,0399527168,0
114125,067150696X,1
114126,0679729836,1
114127,0764104926,1
114128,0764552872,1
114129,078355284X,0
114130,0812037294,1
114131,0876054106,1
114132,087605470X,1
114133,0876055420,1
114134,0876056451,0
114135,0876057652,1
114136,0962401730,1
114137,0962401781,1
114138,1558213864,1
114139,1558508163,0
114140,1572592079,1
114141,157857000X,1
114142,1880365669,1
114143,8495501368,1
114144,8495908336,0
114145,0889242844,1
114146,0375801472,2
114147,0810980789,1
114148,0441676405,1
114149,0393087832,2
114150,0060468718,1
114151,0307003264,0
114152,0307036723,1
114153,0380718677,1
114154,0393040003,1
114155,0395254426,1
114156,044040911X,0
114157,0440419646,1
114158,0440706947,1
114159,0517243504,1
114160,0517572168,1
114161,0525937714,0
114162,0590418424,1
114163,0590420356,2
114164,0590450530,1
114165,0590451693,1
114166,0590470094,1
114167,0696018942,1
114168,0822406268,1
114169,0843111666,0
114170,0878577920,1
114171,0895770105,1
114172,0899542204,1
114173,0899542786,1
114174,0899544266,0
114175,0899546358,1
114176,0899548717,1
114177,1558702784,1
114178,1569870802,1
114179,1570827117,0
114180,1856978087,1
114181,0436088142,1
114182,0066212596,1
114183,8432027014,1
114184,8433969544,0
114185,8478886214,1
114186,0967619947,1
114187,0373058314,1
114188,8435020010,1
114189,8401490715,0
114190,0553569112,2
114191,0821774379,1
114192,2264018895,1
114193,2253150231,0
114194,0425071693,1
114195,0006385923,1
114196,0345428129,1
114197,0385326157,1
114198,0449703479,0
114199,0312277059,2
114200,0446403938,1
114201,0304329002,1
114202,0025953621,0
114203,0060654775,1
114204,0060654821,1
114205,0061008575,1
114206,0062502433,1
114207,0130899798,0
114208,0136204449,1
114209,0136416896,2
114210,0140447520,1
114211,0198662211,0
114212,0201483572,1
114213,0312877579,3
114214,0316630004,0
114215,0316782009,1
114216,0316782076,2
114217,0345313798,1
114218,0345376641,0
114219,037540807X,1
114220,0375902910,1
114221,0385317964,1
114222,038542339X,1
114223,0385485271,0
114224,0399234071,1
114225,0446671193,2
114226,0451176081,1
114227,0531058735,0
114228,0553573667,1
114229,0571129153,1
114230,0609600834,2
114231,0671502115,0
114232,0671508474,1
114233,0671765418,1
114234,0679404597,1
114235,0679741828,1
114236,0684801531,0
114237,0684808196,2
114238,0757000169,1
114239,0761101551,1
114240,0785270760,0
114241,0812045440,1
114242,0836220536,2
114243,0842318216,1
114244,0842346538,0
114245,0861015681,1
114246,087116180X,2
114247,0878052925,1
114248,0879518774,0
114249,0880705515,1
114250,0894770004,1
114251,0895264668,1
114252,0898799821,1
114253,0898863406,0
114254,0932592120,1
114255,0935701249,1
114256,096308660X,1
114257,0966431006,1
114258,0967993733,0
114259,1559586893,4
114260,1563052741,0
114261,1563052857,1
114262,156440014X,1
114263,1576737160,4
114264,1580080219,1
114265,1581510616,1
114266,1850153892,1
114267,1850153906,1
114268,1850153914,1
114269,1850153922,1
114270,1850153930,0
114271,1878346172,1
114272,0316745502,1
114273,0486297136,1
114274,0833554255,1
114275,0159011353,0
114276,0451400771,1
114277,0786003820,1
114278,0821725963,1
114279,0821748297,1
114280,082176067X,0
114281,0821764608,1
114282,0821765752,1
114283,0843937963,1
114284,0345467213,1
114285,0908011849,0
114286,0684825058,1
114287,0446677930,1
114288,2020367424,1
114289,0451520211,1
114290,0553240463,0
114291,0553481568,1
114292,0877738505,3
114293,1580623085,1
114294,840206180X,1
114295,8472236846,1
114296,0060568739,1
114297,0738207411,2
114298,0895261634,1
114299,1571200037,1
114300,0099433869,0
114301,0061083879,2
114302,0065010337,1
114303,0385722583,1
114304,0142500593,0
114305,0312268718,1
114306,0345402391,2
114307,0394554353,1
114308,0425189244,1
114309,0471221406,2
114310,0553208500,1
114311,0743471040,1
114312,0763601764,1
114313,0805205306,2
114314,1401902278,1
114315,1582343799,1
114316,3548680038,1
114317,1566193052,2
114318,0961940166,1
114319,0942259076,1
114320,8420600296,1
114321,0140432183,0
114322,0156899604,3
114323,1891620401,1
114324,0425093913,1
114325,0553580329,2
114326,8434813092,1
114327,8434822091,0
114328,8440693141,1
114329,1411600649,2
114330,0966753240,1
114331,340778709X,0
114332,3499614537,2
114333,0141439769,2
114334,0446530247,0
114335,0671681303,1
114336,0590553569,1
114337,1576736857,2
114338,0684835576,1
114339,0786865660,3
114340,0805210776,1
114341,0888012187,1
114342,039452215X,1
114343,0801865565,1
114344,1573926841,0
114345,0345362594,2
114346,0345377141,2
114347,0345388240,2
114348,0345445783,1
114349,0380704153,1
114350,0380818353,0
114351,0446606766,2
114352,0451452283,1
114353,0892964510,1
114354,0962368326,0
114355,2290325635,1
114356,014025157X,2
114357,0312187548,1
114358,0486275620,3
114359,0399528482,1
114360,0399128158,0
114361,0452259150,1
114362,0451186702,1
114363,3455103898,1
114364,1883013623,1
114365,014043769X,1
114366,0155001574,1
114367,0395536804,2
114368,0446674176,1
114369,0060810491,2
114370,3596136156,1
114371,0060958979,0
114372,3423781807,1
114373,0373227302,1
114374,0373273282,2
114375,0415918243,0
114376,0679892540,1
114377,1588513262,1
114378,1588514455,1
114379,1591050359,1
114380,1591291852,0
114381,2070552543,2
114382,2221088514,1
114383,225307635X,1
114384,014240067X,0
114385,0385414625,1
114386,0394939123,1
114387,0689867042,2
114388,0786807091,3
114389,0806520744,1
114390,0892815019,0
114391,0942018133,1
114392,1560252278,1
114393,1565658566,1
114394,1582340897,1
114395,0743219643,0
114396,1840181087,1
114397,1899538003,1
114398,0738206083,2
114399,0002210436,0
114400,0002227150,1
114401,0091825369,2
114402,0140011145,1
114403,0140156038,0
114404,0140219188,1
114405,014035039X,3
114406,0224015613,0
114407,0304350559,1
114408,0330296671,1
114409,0393301575,1
