isbn,book_author,publisher,language,category_high,years
0671525425,V.C. Andrews,Pocket,en,family,1990
0671567705,Carla Neggers,Pocket,en,fiction,2000
0671671499,Jeffrey Archer,Pocket,en,short stories,1990
0671725955,Patrick Suskind,Pocket,en,fiction,2000
0671786466,Karen Robards,Pocket,en,fiction,2020
0671786539,Karen Robards,Atria,en,fiction,2020
0671894242,R.L. Stine,Simon Pulse,en,fiction,2000
074320607X,Mary Higgins Clark,Simon & Schuster,en,fiction,2020
0743456181,Christina Dodd,Pocket,en,fiction,2020
0743477294,others,Pocket,en,fiction,2020
0758205600,others,BRAVA,en,fiction,2020
0786016418,Wendy Corsi Staub,Pinnacle Books,en,fiction,2020
0786889691,T. Jefferson Parker,Hyperion,en,fiction,2020
0804119503,Millie Criswell,Ivy Books,en,fiction,2020
082172679X,others,Kensington Pub Corp,en,fiction,1990
0821738453,others,Kensington Pub Corp,en,fiction,2000
0821746170,Katherine Stone,Kensington Pub Corp,en,fiction,2000
0821746545,others,Zebra Books,en,fiction,2000
0821754084,others,Zebra Books,en,fiction,2000
0821754866,others,Kensington Publishing Corp.,en,fiction,2000
0821758683,others,Zebra Books,en,fiction,2000
0821766430,others,Zebra Books,en,fiction,2020
0821769332,Janelle Taylor,Zebra Books,en,fiction,2020
0821770802,Janelle Taylor,Kensington Publishing Corp.,en,fiction,2020
0821771450,Janelle Taylor,Zebra Books,en,fiction,2020
0821772139,others,Zebra Books,en,fiction,2020
0821772228,Janet Dailey,Zebra Books,en,fiction,2020
0843935391,Connie Mason,Leisure Books,en,others,2000
0843935405,others,Leisure Books,en,fiction,2000
0843941790,others,Leisure Books,en,fiction,2000
0843941812,others,Leisure Books,en,fiction,2000
0843941987,Leigh Greenwood,Leisure Books,en,fiction,2000
1551660954,Kenneth T. Brown,Mira,en,fiction,2000
1551661535,Linda Howard,Mira,en,fiction,2000
1551664267,Lynn Erickson,Mira,en,fiction,2000
1551665042,others,Mira,en,fiction,2000
1551665360,others,Mira,en,fiction,2000
1551665867,others,Mira,en,fiction,2020
1551666588,Rachel Lee,Mira,en,fiction,2020
1551666960,others,Mira,en,fiction,2020
1551669234,Carla Neggers,Mira,en,fiction,2020
1551669455,others,Mira,en,fiction,2020
155166951X,Jennifer Crusie,Mira,en,fiction,2020
1557739404,others,Diamond Books (NY),en,fiction,2000
1558530983,others,Rutledge Hill Press,en,cook,2020
0385418213,others,Random House,en,fiction,2000
0671027409,others,Pocket,en,fiction,2020
0671703617,Susan Minot,Washington Square Press,en,fiction,1990
1566190304,Emily Dickinson,Barnes Noble,en,fiction,2000
0670883514,Bryce Courtenay,Viking,en,fiction,2000
0395798655,others,Houghton Mifflin,en,fiction,2000
0812578902,others,Tor Books,en,fiction,2000
0020442203,C.S. Lewis,MacMillan Publishing Company.,en,england,1980
0553204572,James Herriot,Bantam,en,others,1990
0553211374,Jane Austen,Bantam,en,fiction,1990
0671025341,Ann Rule,Pocket,en,true crime,2000
0671793535,Ann Rule,Pocket,en,literary,2000
0671793543,Ann Rule,Pocket,en,literary,2000
0312868855,Richard Matheson,Tor Books,en,fiction,2000
0316289124,others,Back Bay Books,en,fiction,1990
0375414053,others,Knopf,en,fiction,2020
0375713484,Gregory McDonald,Vintage,en,fiction,2020
0393307050,Patrick O'Brian,W. W. Norton & Company,en,fiction,2000
0446526665,others,others,en,fiction,2020
0446601977,Octavia E. Butler,Warner Books,en,fiction,2000
0451203526,Mickey Spillane,New American Library,en,fiction,2020
0679722637,Dashiell Hammett,Vintage,en,fiction,2000
0804109192,Andrew H. Vachss,Ivy Books,en,fiction,2000
0812519329,Robert Bloch,Tor Books,en,fiction,1990
0812548116,Richard Matheson,Tor Books,en,fiction,2000
0812572122,Richard Matheson,Tor Books,en,fiction,2000
1400046610,others,Crown,en,fiction,2020
1568655819,others,GuildAmerica Books,en,others,2000
188455010X,others,others,en,mathemat,2000
0441001971,Laurell K. Hamilton,Ace Books,en,others,2000
0070064601,Erma Bombeck,McGraw-Hill,en,humor,1990
0373194714,others,Silhouette,en,fiction,2020
0373194919,others,Silhouette,en,fiction,2020
0373218117,Maggie Shayne,Silhouette,en,fiction,2020
0373218419,Nora Roberts,Silhouette,en,fiction,2020
0373227205,others,Harlequin,en,fiction,2020
0373272383,others,Silhouette,en,fiction,2020
0373272820,others,Silhouette,en,fiction,2020
0373711050,others,Harlequin,en,fiction,2020
0373711409,others,Harlequin,en,fiction,2020
0399141227,Nora Roberts,Putnam Publishing Group,en,fiction,2000
0399143874,Nora Roberts,Putnam Publishing Group,en,fiction,2000
0440222842,DANIELLE STEEL,Dell,en,fiction,2000
0505524430,others,Dorchester Publishing Company,en,fiction,2020
0684810395,Mary Higgins Clark,Simon & Schuster,en,fiction,2000
3426273098,others,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH & Co.",en,fiction,2020
3426619342,others,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH & Co.",en,fiction,2020
3426624680,others,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH & Co.",en,fiction,2020
3499134039,Rita Mae Brown,Rowohlt,de,cats,2000
3518370081,Stanislaw Lem,Suhrkamp,en,fiction,2020
3548359698,others,Ullstein Tb,de,others,2020
3810505153,others,others,en,fiction,2000
0553379011,others,Bantam,en,fiction,2000
8090128920,others,others,en,fiction,2000
0060930861,Russell Banks,Perennial,en,fiction,2000
0060951273,Isabel Allende,Rayo,es,fiction,2000
006095129X,Isabel Allende,Rayo,en,fiction,2000
0061097861,Tony Hillerman,Collins,en,fiction,2020
0064407713,others,HarperTrophy,en,fiction,2000
0064471861,others,Rayo,en,fiction,2000
014005829X,John Steinbeck,Penguin,en,fiction,2000
0140065407,others,Penguin,en,fiction,2000
0141304677,Roald Dahl,Puffin Books,en,fiction,2020
0316789976,Anita Shreve,"Little, Brown",en,fiction,2000
0316955256,Herman Wouk,"Little, Brown",en,fiction,2000
0345343697,others,Ballantine Books,en,fiction,1990
0374525080,Calvin Trillin,Noonday Press,en,fiction,2000
0375703063,Kaye Gibbons,Vintage,en,fiction,2000
0385315236,Nicholas Evans,Delacorte Press,en,fiction,2000
0399139540,Tom Clancy,Putnam Publishing Group,en,fiction,2000
0425168220,Tom Clancy,Berkley Publishing Group,en,others,2000
042518109X,Dean R. Koontz,Berkley Publishing Group,en,fiction,2020
0446520950,David Baldacci,Warner Books,en,fiction,2000
0446523437,others,Warner Books,en,social,2000
0446603392,Dean Koontz,Warner Books,en,fiction,2000
0446609145,Michael Connelly,Warner Vision,en,fiction,2020
0449911446,others,Ballantine Books,en,fiction,2000
0451523385,Emily Bronte,Signet Book,en,others,2000
0451527550,others,Signet Classics,en,fiction,2000
0515132136,others,Jove Books,en,fiction,2020
0553213237,E. M. Forster,Bantam,en,fiction,1990
055321490X,others,Bantam,en,fiction,2000
0553237667,others,Bantam,en,fiction,1990
0553256130,others,Bantam,en,fiction,1990
0553272470,others,Starfire,en,others,1990
0553351672,Connie Willis,Spectra,en,fiction,2000
0553575406,RITA MAE BROWN,Bantam,en,fiction,2000
059042792X,others,Scholastic,en,fiction,1990
060980149X,Laura Esquivel,Three Rivers Press,es,fiction,2000
0671502336,Joseph Heller,Simon & Schuster,en,fiction,2000
0671519816,Clive Cussler,Pocket,en,fiction,2000
0679425268,DEAN KOONTZ,Knopf,en,fiction,2000
0684865114,others,Touchstone,en,fiction,2000
0689817851,Anonymous,Simon Pulse,en,fiction,2000
074343756X,others,Pocket,en,fiction,2020
0838434762,others,others,en,fiction,2000
8423307328,Camilo Jose Cela,Continental Book Company,en,fiction,2000
0451523326,Charlotte Bronte,Signet Classics,en,fiction,1990
3492224466,others,Piper,en,fiction,2000
0140434003,Charlotte Bronte,Penguin,en,others,2000
038079439X,James Alan Gardner,Eos,en,fiction,2000
0553577905,George R. R. Martin,Spectra,en,fiction,2020
0756401100,others,Daw Books,en,fiction,2020
0451402391,Carlton Smith,Onyx Books,en,others,2000
0395877334,David Leavitt,Mariner Books,en,fiction,2000
084770176X,others,others,en,fiction,2000
843770085X,others,others,en,fiction,1990
2070404722,Arto Paasilinna,Gallimard,fr,fiction,2000
2070415066,others,Gallimard,en,fiction,2020
2266091328,Nicholas Evans,Pocket,en,fiction,2020
8466306773,Carlos Fuentes,Alfaguara/Santillana USA,en,fiction,2020
0060393823,Gregory Maguire,ReganBooks,en,fiction,2020
0060558121,Neil Gaiman,Perennial,en,fiction,2020
0060934913,Anthony Bourdain,Ecco,en,fiction,2020
0140141499,others,Penguin,en,fiction,2000
0141439513,Jane Austen,Penguin,en,fiction,2020
0316782653,others,Back Bay Books,en,fiction,2020
0373250460,others,Red Dress Ink,en,fiction,2020
0374199698,others,"Farrar, Straus and Giroux",en,fiction,2020
0374516812,Shirley Jackson,Farrar Straus Giroux,en,fiction,2000
0375709231,others,Vintage,en,fiction,2020
0375814116,others,Knopf,en,fiction,2020
0375828192,PHILIP PULLMAN,Knopf,en,fiction,2020
0380815591,others,Perennial,en,fiction,2020
0399132821,Alice Hoffman,Putnam Publishing Group,en,fiction,1990
044041833X,PHILIP PULLMAN,Yearling,en,fiction,2020
0449911519,others,Ballantine Books,en,fiction,2000
0525947671,Tracy Chevalier,Dutton,en,fiction,2020
0618246967,others,Houghton Mifflin,en,literary,2020
0618526412,Carson McCullers,Houghton Mifflin,en,fiction,2020
0679409041,others,Random House,en,literary,2020
0679441247,Peter Mayle,Knopf,en,travel,2000
068480445X,F. Scott Fitzgerald,Scribner,en,fiction,2000
0684870053,others,Simon & Schuster,en,fiction,2020
0688178502,others,William Morrow,en,biography autobiography,2020
0743205405,others,Simon & Schuster,en,biography autobiography,2020
0743222628,Susie Bright,Touchstone,en,fiction,2020
0743225422,Annie Proulx,Scribner,en,fiction,2020
0758206135,others,STRAPLESS,en,fiction,2020
0763617229,others,Candlewick Press (MA),en,fiction,2020
084395258X,others,Dorchester Publishing Company,en,fiction,2020
1558177604,others,Pinnacle Books,en,fiction,2000
1573220876,Nick Hornby,Riverhead Books,en,fiction,2000
1573221767,others,Riverhead Books,en,fiction,2020
1582341427,others,Bloomsbury,en,fiction,2020
1841953229,others,Canongate Books,en,fiction,2020
1841953814,others,Canongate Books,en,fiction,2020
1931520003,others,others,en,fiction,2020
0595149782,others,Backinprint.com,en,drama,2020
0330319477,Peter Mayle,Pan,en,fiction,2000
0812504593,Nathaniel Hawthorne,Tor Books,en,fiction,1990
9500406977,Stephen King,Downtown Book Center,en,fiction,1990
1551110652,Joseph Conrad,Broadview Press,en,africa,2000
0552997706,Anne Fine,others,en,families,2000
3442067855,Sidney Sheldon,Goldmann,en,fiction,2000
3442092639,Sidney Sheldon,Goldmann,en,fiction,1990
3442449898,Alex Garland,Goldmann,en,fiction,2020
3453108191,Michael Connelly,Heyne,de,fiction,2000
3612275232,Dorothy Cannell,Econ Tb.,en,fiction,2000
3784427855,others,others,de,computer,2020
0312923856,Ridley Pearson,St. Martin's Press,en,fiction,2000
0345384377,DEAN KOONTZ,Ballantine Books,en,others,2000
0375753834,others,Modern Library,en,biography autobiography,2020
0380793334,Johanna Lindsey,Avon,en,fiction,2020
0385311923,DANIELLE STEEL,Delacorte Press,en,fiction,2000
0385315090,Danielle Steel,Delacorte Press,en,fiction,2000
0385319606,DANIELLE STEEL,Delacorte Press,en,fiction,2000
038550117X,Jane Hamilton,Doubleday,en,fiction,2020
0399144587,Robert B. Parker,Putnam Pub Group,en,fiction,2000
0399145885,Clive Cussler,Putnam Publishing Group,en,fiction,2000
0399146229,others,Penguin,en,fiction,2020
0399146695,Jayne Ann Krentz,G. P. Putnam's Sons,en,fiction,2020
0425047075,Dean R. Koontz,Berkley Publishing Group,en,horror tales,1990
0425097773,Dean R. Koontz,Penguin,en,fiction,1990
0425098400,Anne Tyler,Ivy Books,en,fiction,2000
042511984X,Dean R. Koontz,Berkley Publishing Group,en,fiction,2000
0425130711,Dean R. Koontz,Berkley Publishing Group,en,fiction,2000
0446329894,Sidney Sheldon,Warner Books,en,fiction,1990
0446522996,Tim Green,Warner Books,en,fiction,2020
0446602620,Michael Connelly,Warner Books,en,fiction,2000
0446802204,Sidney Sheldon,Not Avail,en,business,1990
0449214362,Susan Howatch,Fawcett,en,fiction,2000
0449221229,Susan Howatch,Fawcett,en,fiction,2000
0451202732,Eileen Goudge,Signet Book,en,fiction,2020
0517701766,Ken Follett,Random House,en,fiction,2000
0553266306,Frederick Forsyth,Bantam,en,fiction,1990
055327032X,others,Bantam,en,fiction,1990
0553271989,Frederick Forsyth,Bantam,en,fiction,1990
0553284169,others,Bantam,en,fiction,2000
0553299468,IRIS JOHANSEN,Bantam,en,fiction,2000
0553561375,Judith Krantz,Bantam,en,fiction,2000
0553574957,Phillip Margolin,Bantam,en,fiction,2000
0553580191,DEAN KOONTZ,Bantam,en,fiction,2000
0553580221,Dean R. Koontz,Bantam,en,fiction,2020
0553580884,Phillip Margolin,Bantam,en,fiction,2000
067082982X,Stephen King,Viking,en,fiction,2000
0671891685,Larry McMurtry,Pocket,en,fiction,2000
0679420649,Richard North Patterson,Random House,en,fiction,2000
0679428887,Robert Harris,Random House,en,fiction,2000
0767901428,others,Bantam,en,fiction,2000
0786889551,Ridley Pearson,Hyperion,en,fiction,2000
0786889667,Ridley Pearson,Hyperion,en,fiction,2020
0945990049,others,others,en,fiction,2000
1853260509,others,NTC/Contemporary Publishing Company,en,fiction,2000
1853260851,Victor Hugo,NTC/Contemporary Publishing Company,en,fiction,2000
0345379020,others,Del Rey,en,fiction,2000
0310235561,others,Zondervan,en,fiction,2020
0452284201,others,Plume Books,en,fiction,2020
0743458168,Robert Silverberg,I Books,en,fiction,2020
1578565677,others,Waterbrook Press,en,fiction,2020
1586606735,others,Promise Press,en,fiction,2020
349223562X,others,Piper,en,fiction,2020
2070408450,others,Gallimard,fr,fiction,2000
2890199029,others,others,en,fiction,2000
0312972954,Caroline Graham,St. Martin's Minotaur,en,fiction,2020
0786702141,others,Carroll & Graf Publishers,en,literary,2000
0912333634,others,Pub Group West,en,fiction,2000
8431635460,Anonimo,others,en,fiction,2020
843221521X,Virginia Woolf,Editorial Seix Barral,en,fiction,2000
0446520837,others,Warner Books,en,business,2000
0937966185,others,others,en,fiction,1990
0140180206,Albert Camus,Penguin,en,fiction,2000
0192838679,others,Oxford University Press,en,fiction,2000
0330305735,Tom Wolfe,Pan,en,fiction,2000
0374503486,Marguerite Yourcenar,"Farrar, Straus and Giroux",en,fiction,1970
0375700528,others,Pan,en,fiction,2000
0393323668,Patricia Highsmith,W. W. Norton & Company,en,fiction,2020
0425093255,Agatha Christie,Berkley Publishing Group,en,fiction,2020
0439284031,others,Scholastic,en,fiction,2020
0439286239,others,Scholastic,en,fiction,2020
0595014283,Arthur Conan Doyle,others,en,fiction,2020
0880386525,Margaret Weis,Wizards of the Coast,en,fiction,1990
157270120X,Agatha Christie,Audio Partners,en,fiction,2000
1840020830,others,Theatre Communications Group,en,fiction,2000
1843500728,others,others,en,fiction,2020
1853260908,Jules Verne,NTC/Contemporary Publishing Company,en,fiction,2000
186046310X,Alessandro Baricco,Collins,en,france,1970
207036240X,Jean Giono,Gallimard,en,fiction,2000
2070363619,others,Gallimard,en,fiction,1980
2070368165,others,Distribooks,en,fiction,1970
2070516504,others,Gallimard,en,fiction,2000
2080701819,others,Flammarion,en,authors french,2000
2246567629,others,Grasset,fr,fiction,2020
2253006203,Stendhal,Livre De Poche French,en,fiction,2000
2253009199,Agatha Christie,Livre de Poche,en,fiction,1980
225302001X,Agatha Christie,Livre de Poche,en,fiction,2000
225303987X,others,LGF,en,fiction,1990
2266127756,others,Pocket,en,fiction,2020
2702408648,Agatha Christie,Flammarion,en,fiction,2000
2702413722,Agatha Christie,Librairie des Champs-ElysÃ?Â©es,en,fiction,1990
2702426328,Agatha Christie,Librairie des Champs-ElysÃ?Â©es,fr,fiction,2000
2841110664,others,others,fr,others,2000
2843370744,Paulo Coelho,others,en,fiction,2000
2895400644,others,others,fr,others,2020
8401377250,others,Plaza & Janes Editor,en,fiction,2020
8434840472,others,S & M Books,en,fiction,2000
8484036383,Oscar Wilde,Edimat Libros,en,fiction,2020
9504910017,others,Planeta,en,fiction,2020
9871138016,others,Debols!llo,es,fiction,2020
0152008675,Theodore Taylor,Harcourt,en,others,2000
0762405449,Edgar Allan Poe,Courage Books,en,literary,2000
359650533X,others,"Fischer (Tb.), Frankfurt",en,fiction,2020
067102325X,others,Pocket,en,fiction,2000
0679729976,others,Vintage,en,fiction,2000
0812213238,others,University of Pennsylvania Press,en,history,2000
1562055089,others,Macmillan,en,computer,2000
0373078811,others,Silhouette,en,fiction,2000
0373763808,others,Silhouette,en,fiction,2020
8804483385,others,others,en,fiction,2000
8171670407,others,South Asia Books,en,fiction,2000
0452261457,others,Penguin,en,biography autobiography,2000
002031275X,others,Scribner,en,fiction,2000
0070212147,others,McGraw-Hill,en,fiction,2000
0140143459,others,Penguin,en,biography autobiography,2000
0192853902,others,Oxford University Press,en,religion,2020
0864693257,others,others,en,fiction,2000
0140442758,Plato,Penguin,en,philosophy,1980
0553272616,John Saul,Bantam,en,fiction,1990
0020178506,others,Simon Schuster Trade,en,fiction,2000
0020198507,others,Simon Schuster Trade,en,fiction,2000
0140147381,Jonathan Gash,Penguin,en,fiction,2000
0345333810,others,Fawcett,en,fiction,1990
0385304374,Robert B. Parker,Bantam,en,fiction,2000
0385492677,others,Main Street Books,en,fiction,2000
0399139087,Alice Hoffman,Putnam Pub Group,en,fiction,2000
0425127230,Robert B. Parker,Berkley Publishing Group,en,fiction,2000
0440162645,others,Dell,en,fiction,1990
0451155580,A.A. Milne,New Amer Library,en,fiction,1990
0671039016,Alfred Bester,I Books,en,fiction,2020
0671734601,others,Pocket,en,fiction,2000
0671884298,Walter Mosley,Pocket,en,fiction,2000
0679438793,Stephen Fry,Random House,en,fiction,2000
0712610847,others,Rider,en,fiction,1990
